product,category,price,demand
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",127.99,7
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",127.99,7
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",127.99,7
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",127.99,7
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",127.99,7
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",195.53,3
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",195.53,3
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",195.53,3
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",134.99,1
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",132.99,1
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",128.34,2
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",128.34,2
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",133.0,1
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",127.12,2
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",134.99,1
StarTech.com - DVI Dual-Monitor USB 3.0 Docking Station - Black / Silver,"computer, charger, laptop",167.57,1
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",8.33,1
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",14.99,1
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",16.67,3
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",16.67,3
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",16.67,3
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",12.45,3
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",12.45,3
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",12.45,3
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",12.45,2
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",12.45,2
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",15.83,4
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",15.83,4
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",15.83,4
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",15.83,4
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",10.38,1
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",2.99,2
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",2.99,2
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",447.95,1
Apple iPhone SE Gold 16GB for Sprint ( MLY92LL/A ),"phone, cell",300.0,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",598.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",598.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",549.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",549.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",477.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",599.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",599.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",509.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",594.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",494.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",615.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",553.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",553.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",629.99,7
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",539.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",572.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",649.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",532.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",573.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",549.99,1
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",699.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",599.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",599.99,2
"Lenovo - Yoga 710 2-in-1 11.6 Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 128GB Solid State Drive - Silver Tablet PC Notebook 80V6000PUS""","laptop, computer",515.0,1
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",66.25,1
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
Verizon LG Transpyre 4G LTE Prepaid Smartphone,"phone, cell",64.99,13
"Sylvania SDVD7078 7 Portable DVD Player with Swivel Screen (Certified Refurbished)""","player, home, audio",39.99,1
"Sylvania SDVD7078 7 Portable DVD Player with Swivel Screen (Certified Refurbished)""","player, home, audio",59.99,4
"Sylvania SDVD7078 7 Portable DVD Player with Swivel Screen (Certified Refurbished)""","player, home, audio",59.99,4
"Sylvania SDVD7078 7 Portable DVD Player with Swivel Screen (Certified Refurbished)""","player, home, audio",59.99,4
"Sylvania SDVD7078 7 Portable DVD Player with Swivel Screen (Certified Refurbished)""","player, home, audio",59.99,4
"Sylvania SDVD7078 7 Portable DVD Player with Swivel Screen (Certified Refurbished)""","player, home, audio",79.99,1
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",78.95,1
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",73.48,1
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",102.99,11
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.99,3
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.99,3
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.99,3
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",81.99,2
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",81.99,2
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",82.51,6
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",73.48,3
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",73.48,3
PDWM1904 Single-Channel Wireless System with Headset Lavalier Microphones,"microphone, musical, instrument",73.48,3
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",199.99,8
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",149.99,1
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",179.99,2
JBL Everest 310 On-Ear Wireless Bluetooth Headphones (Gun Metal),"headphone, earbud, ear",179.99,2
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",34.99,1
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.0,2
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.0,2
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.99,6
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.99,6
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.99,6
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.99,6
MEE audio X7 Stereo Bluetooth Wireless Sports In-Ear Headphones Blue (EP-X7-BLBK-MEE),"headphone, earbud, ear",59.99,6
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",64.99,13
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",57.99,8
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",57.99,8
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",57.99,8
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",57.99,8
Jensen174 Portable 3-Speed Stereo Turntable With Built-In Speakers - Black (jta-410 ),"player, home, audio",57.99,8
